MEMBER_MAPPING_ID,MEMBER_MAPPING_ROW,VARIABLE_ID,IS_SOURCE,MEMBER_ID,VALID_FROM,VALID_TO,MEMBER_HIERARCHY
DPM_ei328,1,EBA_ei328,true,EBA_MC_EBA_x549,,,
DPM_ei328,1,PRMRY_ASST_CLSS_CVR_PL,false,PRMRY_ASST_CLSS_CVR_PL_a,,,
DPM_ei328,2,EBA_ei328,true,EBA_MC_EBA_x550,,,
DPM_ei328,2,PRMRY_ASST_CLSS_CVR_PL,false,PRMRY_ASST_CLSS_CVR_PL_b,,,
DPM_ei328,3,EBA_ei328,true,EBA_MC_EBA_x551,,,
DPM_ei328,3,PRMRY_ASST_CLSS_CVR_PL,false,PRMRY_ASST_CLSS_CVR_PL_c,,,
DPM_ei328,4,EBA_ei328,true,EBA_MC_EBA_x552,,,
DPM_ei328,4,PRMRY_ASST_CLSS_CVR_PL,false,PRMRY_ASST_CLSS_CVR_PL_d,,,
DPM_ei328,5,EBA_ei328,true,EBA_MC_EBA_x553,,,
DPM_ei328,5,PRMRY_ASST_CLSS_CVR_PL,false,PRMRY_ASST_CLSS_CVR_PL_e,,,
DPM_ei328,6,EBA_ei328,true,EBA_MC_EBA_x554,,,
DPM_ei328,6,PRMRY_ASST_CLSS_CVR_PL,false,PRMRY_ASST_CLSS_CVR_PL_f,,,
DPM_ei328,7,EBA_ei328,true,EBA_MC_EBA_x555,,,
DPM_ei328,7,PRMRY_ASST_CLSS_CVR_PL,false,PRMRY_ASST_CLSS_CVR_PL_g,,,
DPM_ei328,8,EBA_ei328,true,EBA_MC_EBA_x556,,,
DPM_ei328,8,PRMRY_ASST_CLSS_CVR_PL,false,PRMRY_ASST_CLSS_CVR_PL_h,,,
DPM_BAS_MCY_AE_F32.02.b,1,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_MCY_AE_F32.02.b,1,EBA_MCY,true,EBA_MC_EBA_x409,,,
DPM_BAS_MCY_AE_F32.02.b,2,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_MCY_AE_F32.02.b,2,EBA_MCY,true,EBA_MC_EBA_x981,,,
DPM_BAS_EXC_MCY_AE_F32.04.b,2,TYP_INSTRMNT,false,TYP_INSTRMNT_210,,,
DPM_MCE,2,EBA_MCE,true,EBA_MC_EBA_x143,,,
DPM_MCE,3,EBA_MCE,true,EBA_MC_EBA_x209,,,
DPM_MCE,4,EBA_MCE,true,EBA_MC_EBA_x223,,,
DPM_MCE,5,EBA_MCE,true,EBA_MC_EBA_x251,,,
DPM_MCE,6,EBA_MCE,true,EBA_MC_EBA_x329,,,
DPM_MCE,7,EBA_MCE,true,EBA_MC_EBA_x45,,,
DPM_MCE,8,EBA_MCE,true,EBA_MC_EBA_x469,,,
DPM_MCE,9,EBA_MCE,true,EBA_MC_EBA_x575,,,
DPM_MCE,10,EBA_MCE,true,EBA_MC_EBA_x60,,,
DPM_BAS_CPS_MCB_MCY_APL,9,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,9,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_420,,,
DPM_BAS_CPS_MCB_MCY_APL,10,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,10,EBA_MCY,true,EBA_MC_EBA_x210,,,
DPM_BAS_CPS_MCB_MCY_APL,10,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,10,EBA_APL,true,EBA_PL_EBA_x79,,,
DPM_BAS_CPS_MCB_MCY_APL,10,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,10,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,10,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_430,,,
DPM_BAS_CPS_MCB_MCY_APL,11,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,11,EBA_MCY,true,EBA_MC_EBA_x56,,,
DPM_BAS_CPS_MCB_MCY_APL,11,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,11,EBA_APL,true,EBA_PL_EBA_x79,,,
DPM_BAS_CPS_MCB_MCY_APL,11,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,64,EBA_MCY,true,EBA_MC_EBA_x469,,,
DPM_BAS_CPS_MCB_MCY_APL,64,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,64,EBA_APL,true,EBA_PL_EBA_x62,,,
DPM_BAS_CPS_MCB_MCY_APL,64,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,64,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_13,,,
DPM_BAS_CPS_MCB_MCY_APL,64,TYP_INSTRMNT,false,TYP_INSTRMNT_251,,,
DPM_BAS_CPS_MCB_MCY_APL,64,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,64,RPYMNT_RGHTS,false,RPYMNT_RGHTS_-1,,,
DPM_BAS_CPS_MCB_MCY_APL,64,INSTTTNL_SCTR,false,INSTTTNL_SCTR_-1,,,
DPM_BAS_CPS_MCB_MCY_APL,64,PRTY_RL_TYP,false,ENTTY_RL_TYP_46,,,
DPM_BAS_CPS_MCB_MCY_APL,64,MN_DBTR_INDCTR,false,MN_DBTR_INDCTR_1,,,
DPM_MCF,0,EBA_MCF,true,EBA_MC_EBA_x730,,,
DPM_MCF,1,EBA_MCF,true,EBA_MC_EBA_x0,,,
DPM_MCF,2,EBA_MCF,true,EBA_MC_EBA_x731,,,
DPM_TYH_F_20.01,0,EBA_TYH,true,EBA_MC_EBA_x681,,,
DPM_TYH_F_20.01,0,TYP_HDG,false,TYP_HDG_4,,,
DPM_TYH_F_20.01,1,EBA_TYH,true,EBA_MC_EBA_x0,,,
DPM_TYH_F_20.01,2,EBA_TYH,true,EBA_MC_EBA_x678,,,
DPM_TYH_F_20.01,2,TYP_HDG,false,TYP_HDG_1,,,
DPM_TYH_F_20.01,3,EBA_TYH,true,EBA_MC_EBA_x680,,,
DPM_TYH_F_20.01,3,TYP_HDG,false,TYP_HDG_3,,,
DPM_TYH_F_20.01,4,EBA_TYH,true,EBA_MC_EBA_x679,,,
DPM_TYH_F_20.01,4,TYP_HDG,false,TYP_HDG_2,,,
DPM_TYH_F_20.01,5,EBA_TYH,true,EBA_MC_EBA_x697,,,
DPM_TYH_F_20.01,5,TYP_HDG,false,TYP_HDG_11,,,
DPM_TYH_F_20.01,6,EBA_TYH,true,EBA_MC_EBA_x692,,,
DPM_MCE_APL,51,EBA_MCE,true,EBA_MC_EBA_x45,,,
DPM_MCE_APL,51,EBA_APL,true,EBA_PL_EBA_x61,,,
DPM_MCE_APL,51,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_MCE_APL,52,EBA_MCE,true,EBA_MC_EBA_x45,,,
DPM_MCE_APL,52,EBA_APL,true,EBA_PL_EBA_x6,,,
DPM_MCE_APL,52,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_MCE_APL,53,EBA_MCE,true,EBA_MC_EBA_x103,,,
DPM_MCE_APL,53,EBA_APL,true,EBA_PL_EBA_x20,,,
DPM_MCE_APL,53,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_2,,,
DPM_MCE_APL,53,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,1,HLD_SL_INDCTR,false,HLD_SL_INDCTR_1,,,
DPM_BAS_CPS_MCB_MCY_APL,1,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_504,,,
DPM_BAS_CPS_MCB_MCY_APL,2,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,2,EBA_MCY,true,EBA_MC_EBA_x25,,,
DPM_BAS_CPS_MCB_MCY_APL,2,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,2,EBA_APL,true,EBA_PL_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,2,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,2,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,2,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_499,,,
DPM_BAS_CPS_MCB_MCY_APL,3,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,3,EBA_MCY,true,EBA_MC_EBA_x634,,,
DPM_BAS_CPS_MCB_MCY_APL,3,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,3,EBA_APL,true,EBA_PL_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,3,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_TPD,8,EBA_TPD,true,EBA_TI_EBA_x80,,,
DPM_TPD,9,EBA_TPD,true,EBA_TI_EBA_x0,,,
DPM_BAS_MCY_APL,0,EBA_MCY,true,EBA_MC_EBA_x25,,,
DPM_BAS_MCY_APL,0,EBA_APL,true,EBA_PL_EBA_x0,,,
DPM_BAS_MCY_APL,0,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_MCY_APL,0,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_499,,,
DPM_BAS_MCY_APL,0,HLD_SL_INDCTR,false,HLD_SL_INDCTR_-1,,,
DPM_BAS_MCY_APL,1,EBA_MCY,true,EBA_MC_EBA_x25,,,
DPM_BAS_MCY_APL,1,EBA_APL,true,EBA_PL_EBA_x13,,,
DPM_BAS_MCY_APL,1,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_MCY_APL,1,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_504,,,
DPM_BAS_MCY_APL,1,HLD_SL_INDCTR,false,HLD_SL_INDCTR_1,,,
DPM_BAS_MCY_APL,2,EBA_MCY,true,EBA_MC_EBA_x210,,,
DPM_BAS_MCY_APL,2,EBA_APL,true,EBA_PL_EBA_x79,,,
DPM_BAS_MCY_APL,2,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_MCY_APL,2,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_430,,,
DPM_BAS_MCY_APL,2,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_MCY_APL,2,MSRMNT_MTHD,false,MSRMNT_MTHD_4,,,
DPM_BAS_MCY_APL,3,EBA_MCY,true,EBA_MC_EBA_x25,,,
DPM_BAS_MCY_APL,3,EBA_APL,true,EBA_PL_EBA_x79,,,
DPM_BAS_MCY_APL,3,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_MCY_APL,3,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_499,,,
DPM_BAS_MCY_APL,3,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_MCY_APL,3,MSRMNT_MTHD,false,MSRMNT_MTHD_4,,,
DPM_BAS_MCY_APL,4,EBA_MCY,true,EBA_MC_EBA_x37,,,
DPM_BAS_MCY_APL,4,EBA_APL,true,EBA_PL_EBA_x79,,,
DPM_BAS_MCY_APL,4,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,14,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_8,,,
DPM_BAS_APL,14,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,15,EBA_APL,true,EBA_PL_EBA_x750,,,
DPM_BAS_APL,15,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_APL,15,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_8,,,
DPM_BAS_APL,15,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,16,EBA_APL,true,EBA_PL_EBA_x84,,,
DPM_BAS_APL,16,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,16,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_8,,,
DPM_BAS_APL,16,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,17,EBA_APL,true,EBA_PL_EBA_x84,,,
DPM_BAS_APL,17,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_APL,17,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_8,,,
DPM_BAS_APL,17,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,18,EBA_APL,true,EBA_PL_EBA_x741,,,
DPM_BAS_APL,18,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,18,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_51,,,
DPM_BAS_APL,18,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,19,EBA_APL,true,EBA_PL_EBA_x742,,,
DPM_BAS_APL,19,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_APL,19,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_87,,,
DPM_BAS_APL,19,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,20,EBA_APL,true,EBA_PL_EBA_x688,,,
DPM_BAS_APL,20,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,20,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_63,,,
DPM_BAS_APL,20,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,28,EBA_APL,true,EBA_PL_EBA_x25,,,
DPM_BAS_APL,28,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_APL,28,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_392,,,
DPM_BAS_APL,28,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,29,EBA_APL,true,EBA_PL_EBA_x63,,,
DPM_BAS_APL,29,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,29,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_7,,,
DPM_BAS_APL,29,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,30,EBA_APL,true,EBA_PL_EBA_x15,,,
DPM_BAS_APL,30,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_APL,30,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_392,,,
DPM_BAS_APL,30,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,31,EBA_APL,true,EBA_PL_EBA_x20,,,
DPM_BAS_APL,31,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,24,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,25,EBA_APL,true,EBA_PL_EBA_x5,,,
DPM_BAS_APL,25,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_APL,25,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_38,,,
DPM_BAS_APL,25,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,26,EBA_APL,true,EBA_PL_EBA_x14,,,
DPM_BAS_APL,26,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,26,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_391,,,
DPM_BAS_APL,26,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,27,EBA_APL,true,EBA_PL_EBA_x500,,,
DPM_BAS_APL,27,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,27,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_41,,,
DPM_BAS_APL,27,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,21,EBA_APL,true,EBA_PL_EBA_x69,,,
DPM_BAS_APL,21,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,21,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_15,,,
DPM_BAS_APL,21,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,22,EBA_APL,true,EBA_PL_EBA_x69,,,
DPM_BAS_APL,22,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_APL,22,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_15,,,
DPM_BAS_APL,22,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,23,EBA_APL,true,EBA_PL_EBA_x5,,,
DPM_BAS_APL,23,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,23,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_38,,,
DPM_BAS_APL,23,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,24,EBA_APL,true,EBA_PL_EBA_x5,,,
DPM_BAS_APL,24,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_APL,24,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_38,,,
DPM_BAS_APL,31,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_2,,,
DPM_BAS_APL,31,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,32,EBA_APL,true,EBA_PL_EBA_x26,,,
DPM_BAS_APL,32,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_APL,32,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_23,,,
DPM_BAS_APL,32,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,33,EBA_APL,true,EBA_PL_EBA_x66,,,
DPM_BAS_APL,33,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_APL,33,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_3,,,
DPM_BAS_APL,33,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_APL,34,EBA_APL,true,EBA_PL_EBA_x68,,,
DPM_BAS_APL,34,EBA_BAS,true,EBA_BA_EBA_x7,,,
DPM_BAS_APL,34,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_33,,,
DPM_BAS_APL,34,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,13,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,13,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_416,,,
DPM_BAS_CPS_MCB_MCY_APL,14,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,14,EBA_MCY,true,EBA_MC_EBA_x329,,,
DPM_BAS_CPS_MCB_MCY_APL,14,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,14,EBA_APL,true,EBA_PL_EBA_x37,,,
DPM_BAS_CPS_MCB_MCY_APL,14,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,14,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,14,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_413,,,
DPM_BAS_CPS_MCB_MCY_APL,15,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,15,EBA_MCY,true,EBA_MC_EBA_x448,,,
DPM_BAS_CPS_MCB_MCY_APL,15,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,15,EBA_APL,true,EBA_PL_EBA_x79,,,
DPM_BAS_CPS_MCB_MCY_APL,3,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,4,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,4,EBA_MCY,true,EBA_MC_EBA_x33,,,
DPM_BAS_CPS_MCB_MCY_APL,4,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,4,EBA_APL,true,EBA_PL_EBA_x79,,,
DPM_BAS_CPS_MCB_MCY_APL,4,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,4,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,4,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_498,,,
DPM_BAS_CPS_MCB_MCY_APL,5,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,5,EBA_MCY,true,EBA_MC_EBA_x691,,,
DPM_BAS_CPS_MCB_MCY_APL,5,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,5,EBA_APL,true,EBA_PL_EBA_x79,,,
DPM_BAS_CPS_MCB_MCY_APL,5,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,40,INSTTTNL_SCTR,false,INSTTTNL_SCTR_3,,,
DPM_BAS_CPS_MCB_MCY_APL,40,PRTY_RL_TYP,false,ENTTY_RL_TYP_8,,,
DPM_BAS_CPS_MCB_MCY_APL,41,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,41,EBA_MCY,true,EBA_MC_EBA_x130,,,
DPM_BAS_CPS_MCB_MCY_APL,41,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,41,EBA_APL,true,EBA_PL_EBA_x75,,,
DPM_BAS_CPS_MCB_MCY_APL,41,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,41,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_6,,,
DPM_BAS_CPS_MCB_MCY_APL,41,TYP_INSTRMNT,false,TYP_INSTRMNT_241,,,
DPM_BAS_CPS_MCB_MCY_APL,41,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,41,RPYMNT_RGHTS,false,RPYMNT_RGHTS_-1,,,
DPM_BAS_CPS_MCB_MCY_APL,41,INSTTTNL_SCTR,false,INSTTTNL_SCTR_3,,,
DPM_BAS_CPS_MCB_MCY_APL,41,PRTY_RL_TYP,false,ENTTY_RL_TYP_8,,,
DPM_BAS_CPS_MCB_MCY_APL,42,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,42,EBA_MCY,true,EBA_MC_EBA_x130,,,
DPM_BAS_CPS_MCB_MCY_APL,42,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,42,EBA_APL,true,EBA_PL_EBA_x62,,,
DPM_BAS_CPS_MCB_MCY_APL,42,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,42,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_13,,,
DPM_BAS_CPS_MCB_MCY_APL,42,TYP_INSTRMNT,false,TYP_INSTRMNT_241,,,
DPM_BAS_CPS_MCB_MCY_APL,42,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,42,RPYMNT_RGHTS,false,RPYMNT_RGHTS_-1,,,
DPM_BAS_CPS_MCB_MCY_APL,5,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,6,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,6,EBA_MCY,true,EBA_MC_EBA_x209,,,
DPM_BAS_CPS_MCB_MCY_APL,6,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,6,EBA_APL,true,EBA_PL_EBA_x79,,,
DPM_BAS_CPS_MCB_MCY_APL,6,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,6,HLD_SL_INDCTR,false,HLD_SL_INDCTR_2,,,
DPM_BAS_CPS_MCB_MCY_APL,6,TYP_ACCNTNG_ITM,false,TYP_ACCNTNG_ITM_431,,,
DPM_BAS_CPS_MCB_MCY_APL,7,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_CPS_MCB_MCY_APL,7,EBA_MCY,true,EBA_MC_EBA_x329,,,
DPM_BAS_CPS_MCB_MCY_APL,7,EBA_CPS,true,EBA_CT_EBA_x0,,,
DPM_BAS_CPS_MCB_MCY_APL,7,EBA_APL,true,EBA_PL_EBA_x79,,,
DPM_BAS_CPS_MCB_MCY_APL,7,EBA_MCB,true,EBA_MC_EBA_x0,,,
DPM_BAS_MCY,59,TYP_INSTRMNT,false,TYP_INSTRMNT_241,,,
DPM_BAS_MCY,60,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_MCY,60,EBA_MCY,true,EBA_MC_EBA_x223,,,
DPM_BAS_MCY,60,TYP_INSTRMNT,false,TYP_INSTRMNT_251,,,
DPM_BAS_MCY,61,EBA_BAS,true,EBA_BA_EBA_x17,,,
DPM_BAS_MCY,61,EBA_MCY,true,EBA_MC_EBA_x423,,,
DPM_BAS_MCY,61,TYP_INSTRMNT,false,TYP_INSTRMNT_251,,,
DPM_BAS_MCY,62,EBA_BAS,true,EBA_BA_EBA_x1,,,
DPM_BAS_MCY,62,EBA_MCY,true,EBA_MC_EBA_x705,,,
DPM_BAS_MCY,62,TYP_INSTRMNT,false,TYP_INSTRMNT_252,,,
DPM_BAS_MCY,63,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_MCY,63,EBA_MCY,true,EBA_MC_EBA_x104,,,
DPM_BAS_MCY,63,TYP_INSTRMNT,false,TYP_INSTRMNT_312,,,
DPM_BAS_MCY,64,EBA_BAS,true,EBA_BA_EBA_x10,,,
DPM_BAS_MCY,64,EBA_MCY,true,EBA_MC_EBA_x246,,,
DPM_BAS_MCY,64,TYP_INSTRMNT,false,TYP_INSTRMNT_948,,,
DPM_MCV_F_16.08,0,EBA_MCV,true,EBA_MC_EBA_x737,,,
DPM_MCV_F_16.08,1,EBA_MCV,true,EBA_MC_EBA_x738,,,
DPM_BAS_ALO_IMS_APL,27,EBA_BAS,true,EBA_BA_EBA_x6,,,
DPM_BAS_ALO_IMS_APL,27,EBA_APL,true,EBA_PL_EBA_x86,,,
DPM_BAS_ALO_IMS_APL,27,EBA_IMS,true,EBA_IM_EBA_x0,,,
DPM_BAS_ALO_IMS_APL,27,EBA_ALO,true,EBA_IM_EBA_x0,,,
DPM_BAS_ALO_IMS_APL,27,ACCNTNG_CLSSFCTN,false,ACCNTNG_CLSSFCTN_73,,,
DPM_BAS_ALO_IMS_APL,27,IMPRMNT_STTS,false,CRDT_QLTY_17,,,
