MEMBER_HIERARCHY_ID,MEMBER_ID,LEVEL,PARENT_MEMBER_ID,COMPARATOR,OPERATOR,VALID_FROM,VALID_TO
EBA_PU_PU23,EBA_PU_EBA_x4,2,EBA_PU_EBA_x0,,+,,
EBA_PU_PU23,EBA_PU_EBA_x1,2,EBA_PU_EBA_x0,,+,,
EBA_PU_PU23,EBA_PU_EBA_x3,2,EBA_PU_EBA_x0,,+,,
EBA_RT_RT3,EBA_RT_EBA_x11,2,EBA_RT_EBA_x8,,+,,
EBA_RT_RT3,EBA_RT_EBA_x10,2,EBA_RT_EBA_x8,,+,,
EBA_NC_NC1,EBA_NC_EBA_B5,2,EBA_NC_EBA_B,,+,,
EBA_NC_NC1,EBA_NC_EBA_B6,2,EBA_NC_EBA_B,,+,,
EBA_NC_NC1,EBA_NC_EBA_A2,2,EBA_NC_EBA_A,,+,,
EBA_NC_NC1,EBA_NC_EBA_B8,2,EBA_NC_EBA_B,,+,,
EBA_NC_NC1,EBA_NC_EBA_A1,2,EBA_NC_EBA_A,,+,,
EBA_NC_NC1,EBA_NC_EBA_B7,2,EBA_NC_EBA_B,,+,,
EBA_NC_NC1,EBA_NC_EBA_B9,2,EBA_NC_EBA_B,,+,,
EBA_NC_NC1,EBA_NC_EBA_A3,2,EBA_NC_EBA_A,,+,,
EBA_GA_GA8,EBA_GA_EBA_DZ,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_TD,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_MG,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_CK,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_GS,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA1,EBA_GA_EBA_LU,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_UG,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA1,EBA_GA_EBA_GB,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_BH,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_OM,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_VN,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA1,EBA_GA_EBA_DK,2,EBA_GA_EBA_x0,,+,,
EBA_NC_NC1,EBA_NC_EBA_C13,2,EBA_NC_EBA_C,,+,,
EBA_GA_GA5,EBA_GA_EBA_AL,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_ET,3,EBA_GA_EBA_x1,,,,
EBA_TA_TA1,EBA_TA_EBA_x4,2,EBA_TA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_LI,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_VC,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_BE,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_IR,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_J58,2,EBA_NC_EBA_J,,+,,
EBA_GA_GA8,EBA_GA_EBA_CF,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA1,EBA_GA_EBA_EE,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_SX,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_NC,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_AW,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA6,EBA_GA_EBA_LV,2,EBA_GA_EBA_x0,,+,,
EBA_NC_NC1,EBA_NC_EBA_M72,2,EBA_NC_EBA_M,,+,,
EBA_GA_GA5,EBA_GA_EBA_LR,2,EBA_GA_EBA_x0,,,,
EBA_EC_EC2,EBA_EC_EBA_x1,2,EBA_EC_EBA_x0,,+,,
EBA_EC_EC1,EBA_EC_EBA_x5,2,EBA_EC_EBA_x0,=,+,,
EBA_ER_ER1,EBA_ER_EBA_x9,2,EBA_ER_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_GE,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_SC,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_TR,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_MQ,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_JM,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_NU,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_SN,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_GH,3,EBA_GA_EBA_x1,,,,
EBA_NC_NC1,EBA_NC_EBA_C27,2,EBA_NC_EBA_C,,+,,
EBA_GA_GA8,EBA_GA_EBA_PG,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_ID,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_FK,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_BS,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_KN,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_VU,3,EBA_GA_EBA_x1,,,,
EBA_EC_EC9,EBA_EC_EBA_x9,3,EBA_EC_EBA_x4,,+,,
EBA_GA_GA8,EBA_GA_EBA_AZ,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_VA,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_KZ,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_BG,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_C33,2,EBA_NC_EBA_C,,+,,
EBA_GA_GA5,EBA_GA_EBA_LK,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_CD,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_SZ,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_NA,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA1,EBA_GA_EBA_EG,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_PS,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_MH,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA6,EBA_GA_EBA_IT,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_TK,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_NL,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_CI,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_GQ,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_TF,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_ME,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_BJ,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_FR,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_KW,2,EBA_GA_EBA_x0,,,,
EBA_RP_RP1,EBA_RP_EBA_x2,2,EBA_RP_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_PE,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_JO,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_SL,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_CR,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_AX,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_FI,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_BQ,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA1,EBA_GA_EBA_PT,2,EBA_GA_EBA_x0,,+,,
EBA_NC_NC1,EBA_NC_EBA_H50,2,EBA_NC_EBA_H,,+,,
EBA_GA_GA5,EBA_GA_EBA_RO,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_AU,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_E36,2,EBA_NC_EBA_E,,+,,
EBA_GA_GA6,EBA_GA_EBA_LT,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_US,2,EBA_GA_EBA_x0,,,,
EBA_EC_EC7,EBA_EC_EBA_x2,3,EBA_EC_EBA_x5,,+,,
EBA_NC_NC1,EBA_NC_EBA_C18,2,EBA_NC_EBA_C,,+,,
EBA_GA_GA6,EBA_GA_EBA_PL,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_MS,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_PH,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA1,EBA_GA_EBA_RS,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_GG,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_NZ,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_SA,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA6,EBA_GA_EBA_SE,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_SG,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_CY,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_GA,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA1,EBA_GA_EBA_RU,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_TV,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_IM,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_PN,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_MU,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_BZ,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_KG,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_HN,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_LV,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA1,EBA_GA_EBA_CH,2,EBA_GA_EBA_x0,,+,,
EBA_EC_EC1,EBA_EC_EBA_x1,2,EBA_EC_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_AS,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_C30,2,EBA_NC_EBA_C,,+,,
EBA_GA_GA5,EBA_GA_EBA_FO,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_BW,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_GL,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_ZW,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_SJ,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_MX,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_DE,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_AE,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_BL,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_MC,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_YE,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_CO,2,EBA_GA_EBA_x0,,,,
EBA_TR_TR1,EBA_TR_EBA_x6,2,EBA_TR_EBA_x0,=,+,,
EBA_GA_GA8,EBA_GA_EBA_GW,3,EBA_GA_EBA_x1,,,,
EBA_ER_ER1,EBA_ER_EBA_x1,3,EBA_ER_EBA_x7,=,+,,
EBA_GA_GA1,EBA_GA_EBA_AT,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_MN,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_TM,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_NG,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_ZA,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA6,EBA_GA_EBA_LI,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_HU,3,EBA_GA_EBA_x1,,,,
EBA_NC_NC1,EBA_NC_EBA_H53,2,EBA_NC_EBA_H,,+,,
EBA_NC_NC1,EBA_NC_EBA_Q87,2,EBA_NC_EBA_Q,,+,,
EBA_GA_GA6,EBA_GA_EBA_BE,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_BA,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_VG,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_LY,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_UZ,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA6,EBA_GA_EBA_RO,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_KH,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_FM,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA6,EBA_GA_EBA_FI,2,EBA_GA_EBA_x0,,+,,
EBA_NC_NC1,EBA_NC_EBA_C10,2,EBA_NC_EBA_C,,+,,
EBA_GA_GA1,EBA_GA_EBA_IS,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_PA,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_MZ,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_GN,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_CV,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_SH,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_DJ,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_TT,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_IO,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_PL,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_MW,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_SE,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA7,EBA_GA_EBA_HU,2,EBA_GA_EBA_x0,,+,,
EBA_TR_TR1,EBA_TR_EBA_x5,3,EBA_TR_EBA_x6,=,+,,
EBA_EC_EC4,EBA_EC_EBA_x2,4,EBA_EC_EBA_x5,,+,,
EBA_GA_GA5,EBA_GA_EBA_LT,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_x1,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_AQ,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA1,EBA_GA_EBA_NO,2,EBA_GA_EBA_x0,,+,,
EBA_ER_ER1,EBA_ER_EBA_x2,4,EBA_ER_EBA_x1,,+,,
EBA_GA_GA8,EBA_GA_EBA_KE,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_WF,3,EBA_GA_EBA_x1,,,,
EBA_NC_NC1,EBA_NC_EBA_C24,2,EBA_NC_EBA_C,,+,,
EBA_GA_GA8,EBA_GA_EBA_NE,3,EBA_GA_EBA_x1,,,,
EBA_SC_SC2,EBA_SC_EBA_x3,4,EBA_SC_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_ML,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_PW,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_IT,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_TO,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA6,EBA_GA_EBA_BG,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_VE,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA7,EBA_GA_EBA_CY,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_ER,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA7,EBA_GA_EBA_DE,2,EBA_GA_EBA_x0,,+,,
EBA_NC_NC1,EBA_NC_EBA_M71,2,EBA_NC_EBA_M,,+,,
EBA_GA_GA6,EBA_GA_EBA_FR,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_BN,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_AG,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_UA,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_LB,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_CM,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_GU,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_SS,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_JP,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA6,EBA_GA_EBA_NL,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_MA,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_N82,2,EBA_NC_EBA_N,,+,,
EBA_GA_GA5,EBA_GA_EBA_MM,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_TN,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_GY,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_CA,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA6,EBA_GA_EBA_HR,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_UM,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_ES,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_BB,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_AF,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_LC,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_VI,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_KR,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_BO,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA1,EBA_GA_EBA_TR,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_TC,3,EBA_GA_EBA_x1,,,,
EBA_NC_NC1,EBA_NC_EBA_K66,2,EBA_NC_EBA_K,,+,,
EBA_GA_GA8,EBA_GA_EBA_CL,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_GT,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_SR,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_NI,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_KI,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_BT,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_J62,2,EBA_NC_EBA_J,,+,,
EBA_GA_GA8,EBA_GA_EBA_EE,3,EBA_GA_EBA_x1,,,,
EBA_EC_EC1,EBA_EC_EBA_x2,3,EBA_EC_EBA_x5,,+,,
EBA_NC_NC1,EBA_NC_EBA_C29,2,EBA_NC_EBA_C,,+,,
EBA_GA_GA8,EBA_GA_EBA_CW,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_NR,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_SI,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_P85,2,EBA_NC_EBA_P,,+,,
EBA_BT_BT1,EBA_BT_EBA_x4,2,EBA_BT_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_SD,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_CZ,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_GB,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_DK,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_IN,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_MV,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_PM,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_BY,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA7,EBA_GA_EBA_PT,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_HM,2,EBA_GA_EBA_x0,,,,
EBA_EC_EC9,EBA_EC_EBA_x3,3,EBA_EC_EBA_x4,,+,,
EBA_GA_GA8,EBA_GA_EBA_LU,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_EH,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_RS,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_KP,3,EBA_GA_EBA_x1,,,,
EBA_NC_NC1,EBA_NC_EBA_G47,2,EBA_NC_EBA_G,,+,,
EBA_GA_GA5,EBA_GA_EBA_BM,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_AD,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_LA,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA6,EBA_GA_EBA_GR,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_CN,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_ZM,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA7,EBA_GA_EBA_EE,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_PY,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_R92,2,EBA_NC_EBA_R,,+,,
EBA_NC_NC1,EBA_NC_EBA_C22,2,EBA_NC_EBA_C,,+,,
EBA_GA_GA5,EBA_GA_EBA_NF,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA7,EBA_GA_EBA_LU,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_CC,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_PT,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_MO,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_TL,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA7,EBA_GA_EBA_DK,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA7,EBA_GA_EBA_GB,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_HT,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_AI,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_IL,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_TW,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA5,EBA_GA_EBA_MT,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_JE,3,EBA_GA_EBA_x1,,,,
EBA_OF_OF5,EBA_OF_EBA_x2,4,EBA_OF_EBA_x8,,+,,
EBA_GA_GA5,EBA_GA_EBA_CX,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_C16,2,EBA_NC_EBA_C,,+,,
EBA_GA_GA8,EBA_GA_EBA_AR,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_RE,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_E38,2,EBA_NC_EBA_E,,+,,
EBA_GA_GA8,EBA_GA_EBA_EG,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_QA,3,EBA_GA_EBA_x1,,,,
EBA_EC_EC7,EBA_EC_EBA_x5,2,EBA_EC_EBA_x0,=,+,,
EBA_GA_GA5,EBA_GA_EBA_UY,2,EBA_GA_EBA_x0,,,,
EBA_NC_NC1,EBA_NC_EBA_S96,2,EBA_NC_EBA_S,,+,,
EBA_GA_GA5,EBA_GA_EBA_BV,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA6,EBA_GA_EBA_IE,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA8,EBA_GA_EBA_MY,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_TZ,3,EBA_GA_EBA_x1,,,,
EBA_NC_NC1,EBA_NC_EBA_T97,2,EBA_NC_EBA_T,,+,,
EBA_NC_NC1,EBA_NC_EBA_F43,2,EBA_NC_EBA_F,,+,,
EBA_TI_TI1,EBA_TI_EBA_x9,2,EBA_TI_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_GM,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA8,EBA_GA_EBA_CU,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_WS,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_NP,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA5,EBA_GA_EBA_SK,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA6,EBA_GA_EBA_SI,2,EBA_GA_EBA_x0,,+,,
EBA_GA_GA5,EBA_GA_EBA_SM,2,EBA_GA_EBA_x0,,,,
EBA_GA_GA1,EBA_GA_EBA_HU,2,EBA_GA_EBA_x0,,+,,
EBA_ER_ER1,EBA_ER_EBA_x7,2,EBA_ER_EBA_x0,=,+,,
EBA_NC_NC1,EBA_NC_EBA_M74,2,EBA_NC_EBA_M,,+,,
EBA_GA_GA8,EBA_GA_EBA_KM,3,EBA_GA_EBA_x1,,,,
EBA_GA_GA8,EBA_GA_EBA_AT,3,EBA_GA_EBA_x1,,,,
EBA_EC_EC9,EBA_EC_EBA_x7,3,EBA_EC_EBA_x4,,+,,
