CUBE_STRUCTURE_ID,CUBE_VARIABLE_CODE,VARIABLE_ID,ROLE,ORDER,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,DIMENSION_TYPE,ATTRIBUTE_ASSOCIATED_VARIABLE,IS_FLOW,IS_MANDATORY,DESCRIPTION,IS_IMPLEMENTED,IS_IDENTIFIER
EXCHNG_TRDBL_DRVTV_PSTN_PRTCN_ARRNGMNT_ASSGNMNT,,PRTCTN_ALLCTD_VL,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCN_ARRNGMNT_ASSGNMNT,,test_id,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCN_ARRNGMNT_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_PSTN_PRTCN_ARRNGMNT_ASSGNMNT_uniqueID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCN_ARRNGMNT_ASSGNMNT,,ALLCTD_UNSD_CLLTRL_VL,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCN_ARRNGMNT_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_PRTCN_ARRNGMNT_ASSGNMNT_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCN_ARRNGMNT_ASSGNMNT,,PRTCTN_ALLCTD_VL,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_ACCNTNG_STNDRD,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_BYR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_BYR_ACCNTNG_STNDRD,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_BYR_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_BYR_RFRNC_DT,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_BYR_RPRTNG_AGNT_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_BYR_RL_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_RFRNC_DT,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_RPRTNG_AGNT_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_SLLR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_SLLR_ACCNTNG_STNDRD,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_SLLR_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_SLLR_RFRNC_DT,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_SLLR_RPRTNG_AGNT_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,EXCHNG_TRDBL_DRVTV_SLLR_RL_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,PRTCTN_ARRNGMNT_RCVD_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,PRTCTN_ARRNGMNT_RCVD_ACCNTNG_STNDRD,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,PRTCTN_ARRNGMNT_RCVD_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,PRTCTN_ARRNGMNT_RCVD_RFRNC_DT,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,PRTCTN_ARRNGMNT_RCVD_RPRTNG_AGNT_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_PRTCTN_ARRNGMNT_RCVD_ASSGNMNT,,PRTCTN_ARRNGMNT_RCVD_RL_TYP,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,test_id,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_EXCHNG_TRDBL_DRVTV_uniqueID,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_EXCHNG_TRDBL_DRVTV_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_EXCHNG_TRDBL_DRVTV_ACCNTNG_STNDRD,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_ID,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_RFRNC_DT,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_EXCHNG_TRDBL_DRVTV_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV,,CRRNCY,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV,,EXCHNG_TRDBL_DRVTV_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV,,DT_LGL_FNL_MTRTY,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV,,SGNFCNT_ASST_CLSS,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,test_id,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_EXCHNG_TRDBL_DRVTV_uniqueID,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_EXCHNG_TRDBL_DRVTV_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_EXCHNG_TRDBL_DRVTV_ACCNTNG_STNDRD,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_ID,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_RFRNC_DT,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
SCRTY_EXCHNG_TRDBL_DRVTV,,SCRTY_EXCHNG_TRDBL_DRVTV_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV,,CRRNCY,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV,,EXCHNG_TRDBL_DRVTV_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV,,DT_LGL_FNL_MTRTY,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV,,SGNFCNT_ASST_CLSS,,,,,,,,,,,,
ENTTY_RL,,test_id,,,,,,,,,,,,
ENTTY_RL,,ENTTY_RL_uniqueID,,,,,,,,,,,,
ENTTY_RL,,ENTTY_RL_TYP,,,,,,,,,,,,
ENTTY_TRNSCTN_RL,,ENTTY_TRNSCTN_RL_TYP,,,,,,,,,,,,
PRTY_RL,,PRTY_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
PRTY_RL,,PRTY_ACCNTNG_STNDRD,,,,,,,,,,,,
PRTY_RL,,PRTY_ID,,,,,,,,,,,,
PRTY_RL,,PRTY_RFRNC_DT,,,,,,,,,,,,
PRTY_RL,,PRTY_RPRTNG_AGNT_ID,,,,,,,,,,,,
PRTY_RL,,PRTY_RL_TYP,,,,,,,,,,,,
Loan_type,,test_id,,,,,,,,,,,,
Loan_type,,Loan_type_uniqueID,,,,,,,,,,,,
TRD_RCVBL,,RVLVNG_LN_INDCTR,,,RVLVNG_LN_INDCTR_domain,,,,,,,,,
TRD_RCVBL,,TRD_RCVBL_TYP,,,TRD_RCVBL_TYP_domain,,,,,,,,,
Loan_type,,test_id,,,,,,,,,,,,
Loan_type,,Loan_type_uniqueID,,,,,,,,,,,,
TRD_RCVBL,,RVLVNG_LN_INDCTR,,,,,,,,,,,,
TRD_RCVBL,,TRD_RCVBL_TYP,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,test_id,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,FCTRNG_CSH_RSRV_uniqueID,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,CSH_RSRV_AMNT,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,DT_CSH_RSRV_MTRTY,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,FCTR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,FCTR_ACCNTNG_STNDRD,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,FCTRNG_INSTRMNT_ID,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,FCTRNG_INSTRMNT_RFRNC_DT,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,FCTRNG_INSTRMNT_RPRTNG_AGNT_ID,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,ORGNL_CSH_RSRV_AMNT,,,,,,,,,,,,
FCTRNG_CSH_RSRV,,DT_ORGNL_CSH_RSRV_AMNT,,,,,,,,,,,,
Balance_sheet_recognised_exchange_tradable_derivative_asset_position_type,,test_id,,,,,,,,,,,,
Balance_sheet_recognised_exchange_tradable_derivative_asset_position_type,,Balance_sheet_recognised_exchange_tradable_derivative_asset_position_type_uniqueID,,,,,,,,,,,,
Balance_sheet_recognised_exchange_tradable_derivative_asset_position_type,,test_id,,,,,,,,,,,,
Balance_sheet_recognised_exchange_tradable_derivative_asset_position_type,,Balance_sheet_recognised_exchange_tradable_derivative_asset_position_type_uniqueID,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN,,ACCMLTD_CHNGS_FV,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN,,FV,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN,,FV_CHNG,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_EXCHNG_TRDBL_DRVTV_ASST_PSTN,,FV_HRRCHY,,,FV_HRRCHY_domain,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,test_id,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,EXCHNG_TRDBL_DRVTV_PSTN_RL_uniqueID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,BYR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,BYR_ACCNTNG_STNDRD,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,BYR_PRTY_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,BYR_PRTY_RL_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,EXCHNG_TRDBL_DRVTV_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,EXCHNG_TRDBL_DRVTV_ACCNTNG_STNDRD,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,EXCHNG_TRDBL_DRVT_SCRTY_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,EXCHNG_TRDBL_DRVTV_PSTN_RL_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,SLLR_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,SLLR_ACCNTNG_STNDRD,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,SLLR_PRTY_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,DT_RFRNC,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,RPRTNG_AGNT_ID,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_PSTN_RL,,SLLR_PRTY_RL_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_ASST_LBLTY_PSTN,,EXCHNG_TRDBL_DRVTV_ASST_LBLTY_PSTN_RL_TYP,,,,,,,,,,,,
EXCHNG_TRDBL_DRVTV_LBLTY_PSTN,,ETD_LBLTY_PSTN_TYP,,,,,,,,,,,,
BLNC_SHT_RCGNSD_ETD_LBLTY_PSTN,,ACCNTNG_CLSSFCTN,,,,,,,,,,,,
BLNC_SHT_RCGNSD_ETD_LBLTY_PSTN,,BLNC_SHT_RCGNSD_ETD_LBLTY_PSTN_RL_TYP,,,,,,,,,,,,
BLNC_SHT_RCGNSD_ETD_LBLTY_PSTN,,CRRYNG_AMNT,,,,,,,,,,,,
FV_EXCHNG_TRDBL_DRVTV_LBLTY_PSTN,,ACCMLTD_CHNGS_FV,,,,,,,,,,,,
FV_EXCHNG_TRDBL_DRVTV_LBLTY_PSTN,,FV,,,,,,,,,,,,
FV_EXCHNG_TRDBL_DRVTV_LBLTY_PSTN,,FV_CHNG,,,,,,,,,,,,
FV_EXCHNG_TRDBL_DRVTV_LBLTY_PSTN,,FV_HRRCHY,,,,,,,,,,,,
Balance_sheet_recognised_financial_asset_instrument_by_fair_value_type,,test_id,,,,,,,,,,,,
Balance_sheet_recognised_financial_asset_instrument_by_fair_value_type,,Balance_sheet_recognised_financial_asset_instrument_by_fair_value_type_uniqueID,,,,,,,,,,,,
Balance_sheet_recognised_financial_asset_instrument_by_fair_value_type,,test_id,,,,,,,,,,,,
Balance_sheet_recognised_financial_asset_instrument_by_fair_value_type,,Balance_sheet_recognised_financial_asset_instrument_by_fair_value_type_uniqueID,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT,,ACCMLTD_CHNGS_FV,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT,,ACCMLTD_CHNGS_FV_CR,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT,,FV,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT,,FV_CHNG,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT,,FV_CHNG_CR_BFR_PRCHS,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_ASST_INSTRMNT,,FV_HRRCHY,,,,,,,,,,,,
INSTRMNT_RL,,test_id,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_RL_uniqueID,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ID,,,,,,,,,,,,
INSTRMNT_RL,,DT_RFRNC,,,,,,,,,,,,
INSTRMNT_RL,,RPRTNG_AGNT_ID,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_RL_TYP,,,,,,,,,,,,
FNNCL_LBLTY_INSTRMNT,,FNNCL_LBLTY_INSTRMNT_TYP,,,,,,,,,,,,
FNNCL_LBLTY_INSTRMNT,,SBRDNTD_DBT,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCNTNG_CLSSFCTN,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCRD_INTRST,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_TYP,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,CRRYNG_AMNT,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCMLTD_CHNGS_FV,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCMLTD_CHNGS_FV_CR,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FV,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FV_CHNG,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_ACCNTNG_STNDRD,,,FV_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMTN_ACCNTNG_STNDRD_domain,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FVO_DSGNTN,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FV_HRRCHY,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,STRT_DT_PRD,,,,,,,,,,,,
INSTRMNT_RL,,test_id,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_RL_uniqueID,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ID,,,,,,,,,,,,
INSTRMNT_RL,,DT_RFRNC,,,,,,,,,,,,
INSTRMNT_RL,,RPRTNG_AGNT_ID,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_RL_TYP,,,,,,,,,,,,
FNNCL_LBLTY_INSTRMNT,,FNNCL_LBLTY_INSTRMNT_TYP,,,,,,,,,,,,
FNNCL_LBLTY_INSTRMNT,,SBRDNTD_DBT,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCNTNG_CLSSFCTN,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCRD_INTRST,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_TYP,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,CRRYNG_AMNT,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCMLTD_CHNGS_FV,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCMLTD_CHNGS_FV_CR,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FV,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FV_CHNG,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FVO_DSGNTN,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FV_HRRCHY,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,STRT_DT_PRD,,,,,,,,,,,,
INSTRMNT_RL,,test_id,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_RL_uniqueID,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ID,,,,,,,,,,,,
INSTRMNT_RL,,DT_RFRNC,,,,,,,,,,,,
INSTRMNT_RL,,RPRTNG_AGNT_ID,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_RL_TYP,,,,,,,,,,,,
FNNCL_LBLTY_INSTRMNT,,FNNCL_LBLTY_INSTRMNT_TYP,,,,,,,,,,,,
FNNCL_LBLTY_INSTRMNT,,SBRDNTD_DBT,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCNTNG_CLSSFCTN,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCRD_INTRST,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_TYP,,,,,,,,,,,,
BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,CRRYNG_AMNT,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCMLTD_CHNGS_FV,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,ACCMLTD_CHNGS_FV_CR,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FV,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FV_CHNG,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FVO_DSGNTN,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,FV_HRRCHY,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT,,STRT_DT_PRD,,,,,,,,,,,,
FR_VLD_BLNC_SHT_RCGNSD_FNNCL_LBLTY_INSTRMNT_NGAAP,,HRCTS_TRDNG_PSTNS_FV,,,,,,,,,,,,
Debt_security_issued_type,,test_id,,,,,,,,,,,,
Debt_security_issued_type,,Debt_security_issued_type_uniqueID,,,,,,,,,,,,
Debt_security_issued_type,,test_id,,,,,,,,,,,,
Debt_security_issued_type,,Debt_security_issued_type_uniqueID,,,,,,,,,,,,
FV_DBT_SCRTY_ISSD,,ACCMLTD_CHNGS_FV,,,,,,,,,,,,
FV_DBT_SCRTY_ISSD,,ACCMLTD_CHNGS_FV_CR,,,,,,,,,,,,
FV_DBT_SCRTY_ISSD,,FV,,,,,,,,,,,,
FV_DBT_SCRTY_ISSD,,FV_CHNG,,,,,,,,,,,,
FV_DBT_SCRTY_ISSD,,FVO_DSGNTN,,,,,,,,,,,,
FV_DBT_SCRTY_ISSD,,FV_HRRCHY,,,,,,,,,,,,
FV_DBT_SCRTY_ISSD,,STRT_DT_PRD,,,,,,,,,,,,
INSTRMNT_RL,,test_id,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_RL_uniqueID,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ACCNTNG_CNSLDTN_LVL,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ACCNTNG_STNDRD,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_ID,,,,,,,,,,,,
INSTRMNT_RL,,DT_RFRNC,,,,,,,,,,,,
INSTRMNT_RL,,RPRTNG_AGNT_ID,,,,,,,,,,,,
INSTRMNT_RL,,INSTRMNT_RL_TYP,,,,,,,,,,,,
FNNCL_ASST_INSTRMNT,,TYP_AMRTSTN,,,TYP_AMRTSTN_domain,,,,,,,,,
FNNCL_ASST_INSTRMNT,,CMMTMNT_INCPTN,,,,,,,,,,,,
FNNCL_ASST_INSTRMNT,,DBT_FNNCNG_RGLTN867_2016_INDCTR,,,DBT_FNNCNG_ANCRDT_INDCTR_domain,,,,,,,,,
FNNCL_ASST_INSTRMNT,,EXPSR_RCRS_INDCTR,,,RCRS_ANCRDT_CLLCTN_domain,,,,,,,,,
FNNCL_ASST_INSTRMNT,,DT_INCPTN,,,,,,,,,,,,
FNNCL_ASST_INSTRMNT,,FNNCL_ASST_INSTRMNT_TYP,,,FNNCL_ASST_INSTRMNT_TYP_domain,,,,,,,,,
FNNCL_ASST_INSTRMNT,,FNNCL_ASST_INSTRMNT_TYP_CRR_123,,,FNNCL_ASST_INSTRMNT_TYP_CRR_domain,,,,,,,,,
FNNCL_ASST_INSTRMNT,,FNNCL_ASST_INSTRMNT_TYP_FXD_INTRST_RT,,,FNNCL_ASST_INSTRMNT_TYP_FXD_INTRST_RT_domain,,,,,,,,,
FNNCL_ASST_INSTRMNT,,FNNCL_ASST_INSTRMNT_TYP_INTRST_RT_ONL,,,FNNCL_ASST_INSTRMNT_TYP_INTRST_RT_domain,,,,,,,,,
FNNCL_ASST_INSTRMNT,,FNNCL_ASST_INSTRMNT_TYP_RNGTTN_STTS,,,FNNCL_ASST_INSTRMNT_TYP_RNGTTN_STTS_domain,,,,,,,,,
FNNCL_ASST_INSTRMNT,,ANNLSD_AGRD_RT,,,,,,,,,,,,
FNNCL_ASST_INSTRMNT,,INTRST_RT_RST_FRQNCY,,,INTRST_RT_RST_FRQNCY_domain,,,,,,,,,
